node_id,tensor_id,injections,critical_failures,critical_probability,ci_low,ci_high,mean_severity,activation_bytes,exposure_ratio,risk
33,228,6,0,0.0,0.0,0.3903430336530645,3.3012940551174964e-07,409600,0.0030326363797903216,0.0003033461703304101
50,247,5,0,0.0,0.0,0.43449149475208104,2.119062038925746e-07,409600,0.0030326363797903216,0.0003033166145300053
74,274,4,0,0.0,0.0,0.48990002040399916,1.8713735236430828e-07,409600,0.0030326363797903216,0.00030331042231712327
64,263,8,0,0.0,0.0,0.3244156195108769,8.685097590647543e-08,409600,0.0030326363797903216,0.00030328535072300883
96,298,6,0,0.0,0.0,0.3903430336530645,4.5790617011117383e-08,409600,0.0030326363797903216,0.00030327508563328495
40,236,2,0,0.0,0.0,0.6576280471103807,4.545703319314143e-08,409600,0.0030326363797903216,0.0003032750022373305
67,266,2,0,0.0,0.0,0.6576280471103807,4.015119978162396e-08,409600,0.0030326363797903216,0.0003032736757789776
110,313,8,0,0.0,0.0,0.3244156195108769,9.722036856119054e-09,409600,0.0030326363797903216,0.0003032660684882462
85,286,7,0,0.0,0.0,0.35433884297520657,8.257629722864733e-09,409600,0.0030326363797903216,0.0003032657023864629
120,323,8,0,0.0,0.0,0.3244156195108769,4.437448186678239e-09,409600,0.0030326363797903216,0.00030326474734107886
72,271,3,0,0.0,0.0,0.5615060804490177,0.0,409600,0.0030326363797903216,0.0003032636379790322
98,301,8,0,0.0,0.0,0.3244156195108769,0.0,409600,0.0030326363797903216,0.0003032636379790322
104,306,5,0,0.0,0.0,0.43449149475208104,0.0,409600,0.0030326363797903216,0.0003032636379790322
107,310,7,0,0.0,0.0,0.35433884297520657,0.0,409600,0.0030326363797903216,0.0003032636379790322
108,311,4,0,0.0,0.0,0.48990002040399916,0.0,409600,0.0030326363797903216,0.0003032636379790322
111,312,5,0,0.0,0.0,0.43449149475208104,0.0,409600,0.0030326363797903216,0.0003032636379790322
112,317,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030326363797903216,0.0003032636379790322
113,314,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030326363797903216,0.0003032636379790322
116,319,6,0,0.0,0.0,0.3903430336530645,0.0,409600,0.0030326363797903216,0.0003032636379790322
125,328,5,0,0.0,0.0,0.43449149475208104,0.0,409600,0.0030326363797903216,0.0003032636379790322
127,330,3,0,0.0,0.0,0.5615060804490177,0.0,409600,0.0030326363797903216,0.0003032636379790322
60,259,4,0,0.0,0.0,0.48990002040399916,1.8573984133152256e-05,204800,0.0015163181898951608,0.00015627531502280417
41,237,9,0,0.0,0.0,0.2991527535509594,5.517976986621384e-06,204800,0.0015163181898951608,0.00015301131323617145
48,244,4,0,0.0,0.0,0.48990002040399916,3.0160341650056766e-06,204800,0.0015163181898951608,0.00015238582753076752
43,239,2,0,0.0,0.0,0.6576280471103807,2.0078732727579762e-06,204800,0.0015163181898951608,0.0001521337873077056
38,234,2,0,0.0,0.0,0.6576280471103807,4.890951946593762e-07,204800,0.0015163181898951608,0.00015175409278818093
35,230,3,0,0.0,0.0,0.5615060804490177,3.8050596154074305e-07,204800,0.0015163181898951608,0.00015172694547990127
