node_id,tensor_id,injections,critical_failures,critical_probability,ci_low,ci_high,mean_severity,activation_bytes,exposure_ratio,risk
27,222,16,0,0.0,0.0,0.19361341827271994,2.2776635462125974e-05,409600,0.003026863412788498,0.00030838050014438134
49,246,16,0,0.0,0.0,0.19361341827271994,1.2077696513780501e-05,409600,0.003026863412788498,0.000305705765407295
23,217,16,0,0.0,0.0,0.19361341827271994,1.1390935712243018e-05,409600,0.003026863412788498,0.00030553407520691057
29,224,16,0,0.0,0.0,0.19361341827271994,3.661212132573509e-06,409600,0.003026863412788498,0.0003036016443119932
28,223,16,0,0.0,0.0,0.19361341827271994,2.9006119316165074e-06,409600,0.003026863412788498,0.000303411494261754
26,221,16,0,0.0,0.0,0.19361341827271994,2.253908671549209e-06,409600,0.003026863412788498,0.00030324981844673715
120,323,16,0,0.0,0.0,0.19361341827271994,1.5402329588964925e-06,409600,0.003026863412788498,0.00030307139951857396
74,274,16,0,0.0,0.0,0.19361341827271994,1.247907128628236e-06,409600,0.003026863412788498,0.0003029983180610069
24,219,16,0,0.0,0.0,0.19361341827271994,9.541505519016013e-07,409600,0.003026863412788498,0.0003029248789168252
34,229,16,0,0.0,0.0,0.19361341827271994,7.454497146689878e-07,409600,0.003026863412788498,0.0003028727037075171
110,313,16,0,0.0,0.0,0.19361341827271994,3.7741025016128915e-07,409600,0.003026863412788498,0.00030278069384139016
68,267,16,0,0.0,0.0,0.19361341827271994,2.8258860702729905e-07,409600,0.003026863412788498,0.0003027569884306067
73,273,16,0,0.0,0.0,0.19361341827271994,2.632938371433233e-07,409600,0.003026863412788498,0.00030275216473813567
72,271,16,0,0.0,0.0,0.19361341827271994,1.3784797792315418e-07,409600,0.003026863412788498,0.00030272080327333064
117,322,16,0,0.0,0.0,0.19361341827271994,6.329215575077984e-08,409600,0.003026863412788498,0.00030270216431778753
104,306,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
107,310,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
108,311,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
111,312,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
112,317,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
113,314,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
125,328,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
127,330,16,0,0.0,0.0,0.19361341827271994,0.0,409600,0.003026863412788498,0.00030268634127884983
38,234,16,0,0.0,0.0,0.19361341827271994,2.300049145928458e-05,204800,0.001513431706394249,0.00015709329350424605
37,233,16,0,0.0,0.0,0.19361341827271994,6.6341460648009645e-06,204800,0.001513431706394249,0.00015300170715562515
53,252,16,0,0.0,0.0,0.19361341827271994,5.269713380183137e-06,204800,0.001513431706394249,0.0001526605989844707
36,232,16,0,0.0,0.0,0.19361341827271994,4.774597699076379e-06,204800,0.001513431706394249,0.000152536820064194
62,261,16,0,0.0,0.0,0.19361341827271994,1.5646511169578697e-06,204800,0.001513431706394249,0.0001517343334186644
59,258,16,0,0.0,0.0,0.19361341827271994,1.4994265012546616e-06,204800,0.001513431706394249,0.00015171802726473858
65,264,16,0,0.0,0.0,0.19361341827271994,5.671924159533539e-07,204800,0.001513431706394249,0.00015148496874341325
106,308,16,0,0.0,0.0,0.19361341827271994,2.6498144958825167e-07,204800,0.001513431706394249,0.000151409416001822
61,260,16,0,0.0,0.0,0.19361341827271994,1.975943786646182e-07,204800,0.001513431706394249,0.00015139256923409107
123,326,16,0,0.0,0.0,0.19361341827271994,3.9703654461376026e-09,204800,0.001513431706394249,0.00015134416323078645
114,315,16,0,0.0,0.0,0.19361341827271994,0.0,204800,0.001513431706394249,0.00015134317063942492
121,324,16,0,0.0,0.0,0.19361341827271994,0.0,204800,0.001513431706394249,0.00015134317063942492
122,325,16,0,0.0,0.0,0.19361341827271994,0.0,204800,0.001513431706394249,0.00015134317063942492
139,342,16,0,0.0,0.0,0.19361341827271994,0.0,134400,0.0009931895573212259,9.93189557321226e-05
141,344,16,0,0.0,0.0,0.19361341827271994,0.0,134400,0.0009931895573212259,9.93189557321226e-05
148,351,16,0,0.0,0.0,0.19361341827271994,0.0,134400,0.0009931895573212259,9.93189557321226e-05
149,352,16,0,0.0,0.0,0.19361341827271994,0.0,134400,0.0009931895573212259,9.93189557321226e-05
152,355,16,0,0.0,0.0,0.19361341827271994,0.0,134400,0.0009931895573212259,9.93189557321226e-05
51,248,16,0,0.0,0.0,0.19361341827271994,1.6378561681674491e-06,102400,0.0007567158531971245,7.608104936175433e-05
52,251,16,0,0.0,0.0,0.19361341827271994,7.540245015496032e-08,102400,0.0007567158531971245,7.56904359322512e-05
126,329,16,0,0.0,0.0,0.19361341827271994,0.0,102400,0.0007567158531971245,7.567158531971246e-05
128,331,16,0,0.0,0.0,0.19361341827271994,0.0,102400,0.0007567158531971245,7.567158531971246e-05
129,332,16,0,0.0,0.0,0.19361341827271994,0.0,102400,0.0007567158531971245,7.567158531971246e-05
130,333,16,0,0.0,0.0,0.19361341827271994,0.0,102400,0.0007567158531971245,7.567158531971246e-05
131,336,16,0,0.0,0.0,0.19361341827271994,0.0,102400,0.0007567158531971245,7.567158531971246e-05
132,334,16,0,0.0,0.0,0.19361341827271994,0.0,102400,0.0007567158531971245,7.567158531971246e-05
134,339,16,0,0.0,0.0,0.19361341827271994,0.0,102400,0.0007567158531971245,7.567158531971246e-05
143,346,16,0,0.0,0.0,0.19361341827271994,0.0,67200,0.0004965947786606129,4.96594778660613e-05
144,347,16,0,0.0,0.0,0.19361341827271994,0.0,67200,0.0004965947786606129,4.96594778660613e-05
146,349,16,0,0.0,0.0,0.19361341827271994,0.0,67200,0.0004965947786606129,4.96594778660613e-05
147,350,16,0,0.0,0.0,0.19361341827271994,0.0,67200,0.0004965947786606129,4.96594778660613e-05
168,374,16,0,0.0,0.0,0.19361341827271994,0.00010481663665215623,4800,3.547105561861521e-05,2.9751264724900577e-05
153,357,16,0,0.0,0.0,0.19361341827271994,0.0,33600,0.00024829738933030646,2.482973893303065e-05
158,363,16,0,0.0,0.0,0.19361341827271994,0.0,24000,0.00017735527809307605,1.7735527809307605e-05
159,364,16,0,0.0,0.0,0.19361341827271994,0.0,24000,0.00017735527809307605,1.7735527809307605e-05
169,375,16,0,0.0,0.0,0.19361341827271994,0.0,7200,5.3206583427922814e-05,5.320658342792282e-06
154,358,16,0,0.0,0.0,0.19361341827271994,0.0,1200,8.867763904653802e-06,8.867763904653803e-07
160,365,16,0,0.0,0.0,0.19361341827271994,0.0,1200,8.867763904653802e-06,8.867763904653803e-07
161,367,16,0,0.0,0.0,0.19361341827271994,0.0,1200,8.867763904653802e-06,8.867763904653803e-07
162,368,16,0,0.0,0.0,0.19361341827271994,0.0,1200,8.867763904653802e-06,8.867763904653803e-07
163,369,16,0,0.0,0.0,0.19361341827271994,0.0,1200,8.867763904653802e-06,8.867763904653803e-07
166,372,16,0,0.0,0.0,0.19361341827271994,0.0,1200,8.867763904653802e-06,8.867763904653803e-07
