latency_budget_ms,peak_memory_budget_bytes,method,selected_count,risk_reduction,risk_reduction_std,residual_failure_probability,mitigation_ratio,used_latency_ms,used_peak_extra_memory_bytes
5.0,1048576,random_dmr_mean,6,0.00026735981811004477,0.00010584772619152224,0.027548123657641914,0.009611906201203179,4.280414686,802816
10.0,1048576,ilp,24,0.013845436547074123,0.0,0.013970046928677834,0.49776005364579873,9.1409630767172,802816
10.0,1048576,greedy,25,0.013845436547074123,0.0,0.013970046928677834,0.49776005364579873,9.237152160717201,802816
10.0,1048576,topk_dmr_compare_rerun,9,0.0011060978240868696,0.0,0.02670938565166509,0.039765543714208894,9.927336347,802816
10.0,1048576,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,7.862372149717202,0
10.0,1048576,random_dmr_mean,7,0.0003828702056522484,0.00015918145700218958,0.027432613270099708,0.013764643206220522,9.956073361,802816
20.0,1048576,ilp,26,0.014418551995193402,0.0,0.013396931480558556,0.5183642415477955,19.781757923666767,802816
20.0,1048576,greedy,31,0.014247648472181549,0.0,0.013567835003570408,0.5122200548698671,19.0453195427172,802816
20.0,1048576,topk_dmr_compare_rerun,15,0.0014706023812154753,0.0,0.026344881094536483,0.05286991982352086,19.883695259,802816
20.0,1048576,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,7.862372149717202,0
20.0,1048576,random_dmr_mean,12,0.0006703258905770479,0.00020306866388403243,0.027145157585174908,0.024099019927566672,19.934732310999998,802816
40.0,1048576,ilp,34,0.014756902723943578,0.0,0.01305858075180838,0.5305283561512728,39.88677309585409,802816
40.0,1048576,greedy,39,0.014411047066756439,0.0,0.013404436408995518,0.5180944303671448,39.080048804717194,802816
40.0,1048576,topk_dmr_compare_rerun,23,0.0016717083437691887,0.0,0.02614377513198277,0.060099920435555045,39.63212186900001,802816
40.0,1048576,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,7.862372149717202,0
40.0,1048576,random_dmr_mean,23,0.0012257555712054998,0.00020612201722600682,0.02658972790454646,0.04406738327140881,39.784788582000004,802816
1.0,4194304,ilp,2,0.004263297407808161,0.0,0.023552186067943796,0.15327065630639403,0.9921096258715637,0
1.0,4194304,greedy,6,0.003062988463046053,0.0,0.024752495012705905,0.11011810978285534,0.9954719513581876,1605632
1.0,4194304,topk_dmr_compare_rerun,2,0.0017094006817065658,0.0,0.02610608279404539,0.061455005202290636,0.994606044,3211264
1.0,4194304,topk_range_guard_rerun,2,0.004263297407808161,0.0,0.023552186067943796,0.15327065630639403,0.9921096258715637,0
1.0,4194304,random_dmr_mean,5,0.0011729616488252042,0.0005791244885782527,0.02664252182692675,0.04216937842722486,0.9474789410000001,1605632
2.0,4194304,ilp,6,0.0073484636203403775,0.0,0.020467019855411578,0.26418608278897515,1.9705955741332195,3211264
2.0,4194304,greedy,8,0.007326285870854213,0.0,0.020489197604897744,0.2633887660892493,1.9875815772297512,1605632
2.0,4194304,topk_dmr_compare_rerun,7,0.003720475337285148,0.0,0.02409500813846681,0.13375555167065345,1.9876232409999999,3211264
2.0,4194304,topk_range_guard_rerun,4,0.0071572684494184404,0.0,0.020658215026333516,0.2573123870256565,1.973150541062444,0
2.0,4194304,random_dmr_mean,5,0.0012825663523223657,0.0004820082556272485,0.026532917123429593,0.04610979900602619,1.98619066,1605632
5.0,4194304,ilp,16,0.012344488477121768,0.0,0.015470994998630189,0.44379916990776125,4.954265247478815,3211264
