node_id,tensor_id,injections,critical_failures,critical_probability,ci_low,ci_high,mean_severity,activation_bytes,exposure_ratio,risk
3,195,8,0,0.0,0.0,0.3244156195108769,7.099438069122175e-06,1638400,0.012351188681293498,0.0012368937276466304
9,202,14,0,0.0,0.0,0.21531701192718142,2.7536496074202845e-06,1638400,0.012351188681293498,0.001235807280531205
30,225,13,0,0.0,0.0,0.22810184305529166,1.7045722160939554e-06,1638400,0.012351188681293498,0.0012355450111833735
69,268,15,0,0.0,0.0,0.20388926630434784,1.965695391603498e-07,1638400,0.012351188681293498,0.0012351680105141402
79,279,9,0,0.0,0.0,0.2991527535509594,7.8532468380151e-08,1638400,0.012351188681293498,0.001235138501246445
86,287,11,0,0.0,2.7755575615628914e-17,0.2588400172488141,0.0,1638400,0.012351188681293498,0.00123511886812935
87,288,13,0,0.0,0.0,0.22810184305529166,0.0,1638400,0.012351188681293498,0.00123511886812935
89,290,13,0,0.0,0.0,0.22810184305529166,0.0,1638400,0.012351188681293498,0.00123511886812935
92,293,14,0,0.0,0.0,0.21531701192718142,0.0,1638400,0.012351188681293498,0.00123511886812935
95,296,17,0,0.0,0.0,0.18432366037156456,0.0,1638400,0.012351188681293498,0.00123511886812935
97,299,13,0,0.0,0.0,0.22810184305529166,0.0,1638400,0.012351188681293498,0.00123511886812935
56,255,7,0,0.0,0.0,0.35433884297520657,0.00024260736687773638,1280000,0.009649366157260544,0.0010255884574454886
54,253,10,0,0.0,0.0,0.2775401687666165,3.1705452227432696e-06,1280000,0.009649366157260544,0.0009657292520317402
57,256,9,0,0.0,0.0,0.2991527535509594,2.4952738776022275e-07,1280000,0.009649366157260544,0.0009649989975729945
58,257,3,0,0.0,0.0,0.5615060804490177,1.2550175517958252e-07,1280000,0.009649366157260544,0.0009649679911648494
88,289,11,0,0.0,2.7755575615628914e-17,0.2588400172488141,7.18973247338922e-06,1228800,0.009263391510970123,0.0009281365842153597
75,275,10,0,0.0,0.0,0.2775401687666165,6.284681200320278e-08,1228800,0.009263391510970123,0.0009263548628000132
101,303,8,0,0.0,0.0,0.3244156195108769,5.446048232752669e-09,1228800,0.009263391510970123,0.0009263405126090705
71,270,3,0,0.0,0.0,0.5615060804490177,0.0012037977439135806,819200,0.006175594340646749,0.0009185088700430701
76,276,6,0,0.0,0.0,0.3903430336530645,0.00011278423717681063,819200,0.006175594340646749,0.0006457554933588776
81,282,4,0,0.0,0.0,0.48990002040399916,3.615823604137536e-05,819200,0.006175594340646749,0.0006265989930750188
14,208,4,0,0.0,0.0,0.48990002040399916,1.8041171711089448e-05,819200,0.006175594340646749,0.0006220697269924473
22,216,4,0,0.0,0.0,0.48990002040399916,1.1781843339226059e-05,819200,0.006175594340646749,0.0006205048948994815
31,226,9,0,0.0,0.0,0.2991527535509594,9.355898987771042e-06,819200,0.006175594340646749,0.0006198984088116177
11,204,12,0,0.0,0.0,0.2425007574992425,6.796786532090391e-06,819200,0.006175594340646749,0.0006192586306976975
16,210,5,0,0.0,0.0,0.43449149475208104,2.008476931836256e-06,819200,0.006175594340646749,0.0006180615532976341
21,215,4,0,0.0,0.0,0.48990002040399916,1.8930205717276675e-06,819200,0.006175594340646749,0.0006180326892076069
12,206,7,0,0.0,0.0,0.35433884297520657,1.730510310071368e-06,819200,0.006175594340646749,0.0006179920616421928
45,241,3,0,0.0,0.0,0.5615060804490177,1.7204603432895302e-06,819200,0.006175594340646749,0.0006179895491504974
15,209,5,0,0.0,0.0,0.43449149475208104,1.3730676894492993e-06,819200,0.006175594340646749,0.0006179027009870373
13,207,1,0,0.0,0.0,0.7934567085261071,1.685703040858281e-07,819200,0.006175594340646749,0.0006176015766406964
80,280,9,0,0.0,0.0,0.2991527535509594,2.8270247846388468e-08,819200,0.006175594340646749,0.0006175665016266366
91,292,8,0,0.0,0.0,0.3244156195108769,9.192961857029669e-09,819200,0.006175594340646749,0.0006175617323051392
102,304,7,0,0.0,0.0,0.35433884297520657,0.0,819200,0.006175594340646749,0.000617559434064675
103,305,4,0,0.0,0.0,0.48990002040399916,0.0,819200,0.006175594340646749,0.000617559434064675
105,307,8,0,0.0,0.0,0.3244156195108769,0.0,819200,0.006175594340646749,0.000617559434064675
150,353,8,0,0.0,0.0,0.3244156195108769,0.0,806400,0.006079100679074144,0.0006079100679074144
142,345,4,0,0.0,0.0,0.48990002040399916,0.0,672000,0.005065917232561786,0.0005065917232561786
39,235,5,0,0.0,0.0,0.43449149475208104,7.447139193676269e-06,614400,0.004631695755485062,0.00046503136034692523
109,309,6,0,0.0,0.0,0.3903430336530645,0.0,614400,0.004631695755485062,0.0004631695755485062
100,302,2,0,0.0,0.0,0.6576280471103807,0.0,512000,0.003859746462904218,0.0003859746462904218
33,228,3,0,0.0,0.0,0.5615060804490177,3.5536950307890613e-05,409600,0.0030877971703233745,0.00031766395460931015
24,219,3,0,0.0,0.0,0.5615060804490177,2.6493531435362657e-05,409600,0.0030877971703233745,0.00031540309989117814
64,263,7,0,0.0,0.0,0.35433884297520657,1.586799105373785e-05,409600,0.0030877971703233745,0.000312746714795772
34,229,5,0,0.0,0.0,0.43449149475208104,8.18091291805434e-06,409600,0.0030877971703233745,0.00031082494526185107
25,220,6,0,0.0,0.0,0.3903430336530645,7.721458176508192e-06,409600,0.0030877971703233745,0.00031071008157646456
29,224,5,0,0.0,0.0,0.43449149475208104,3.660395042790106e-06,409600,0.0030877971703233745,0.000309694815793035
40,236,1,0,0.0,0.0,0.7934567085261071,2.1207071491669005e-06,409600,0.0030877971703233745,0.0003093098938196292
23,217,2,0,0.0,0.0,0.6576280471103807,1.9765558221807034e-06,409600,0.0030877971703233745,0.00030927385598788267
94,294,5,0,0.0,0.0,0.43449149475208104,1.8356784702522334e-06,409600,0.0030877971703233745,0.00030923863664990053
49,246,1,0,0.0,0.0,0.7934567085261071,2.358263038552503e-07,409600,0.0030877971703233745,0.0003088386736083013
26,221,6,0,0.0,0.0,0.3903430336530645,2.2155438539130968e-07,409600,0.0030877971703233745,0.0003088351056286853
96,298,3,0,0.0,0.0,0.5615060804490177,2.0584397004512015e-07,409600,0.0030877971703233745,0.0003088311780248488
47,243,2,0,0.0,0.0,0.6576280471103807,1.298570160845891e-07,409600,0.0030877971703233745,0.00030881218128635864
50,247,3,0,0.0,0.0,0.5615060804490177,1.0114559895191277e-07,409600,0.0030877971703233745,0.0003088050034320755
72,271,3,0,0.0,0.0,0.5615060804490177,6.0719288893137e-08,409600,0.0030877971703233745,0.00030879489685456076
73,273,4,0,0.0,0.0,0.48990002040399916,4.7972885076445294e-08,409600,0.0030877971703233745,0.0003087917102536066
67,266,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
68,267,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
74,274,3,0,0.0,0.0,0.5615060804490177,0.0,409600,0.0030877971703233745,0.0003087797170323375
85,286,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
104,306,3,0,0.0,0.0,0.5615060804490177,0.0,409600,0.0030877971703233745,0.0003087797170323375
107,310,3,0,0.0,0.0,0.5615060804490177,0.0,409600,0.0030877971703233745,0.0003087797170323375
108,311,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
110,313,3,0,0.0,0.0,0.5615060804490177,0.0,409600,0.0030877971703233745,0.0003087797170323375
111,312,3,0,0.0,0.0,0.5615060804490177,0.0,409600,0.0030877971703233745,0.0003087797170323375
113,314,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
116,319,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
117,322,6,0,0.0,0.0,0.3903430336530645,0.0,409600,0.0030877971703233745,0.0003087797170323375
120,323,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
125,328,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
127,330,2,0,0.0,0.0,0.6576280471103807,0.0,409600,0.0030877971703233745,0.0003087797170323375
51,248,2,0,0.0,0.0,0.6576280471103807,0.000423940608341028,102400,0.0007719492925808436,0.00018318008134334137
55,254,1,0,0.0,0.0,0.7934567085261071,1.6379401109795078e-05,204800,0.0015438985851616873,0.00015848470879361752
106,308,1,0,0.0,0.0,0.7934567085261071,6.124829821374522e-06,204800,0.0015438985851616873,0.00015592106597151238
38,234,1,0,0.0,0.0,0.7934567085261071,4.503171040171061e-06,204800,0.0015438985851616873,0.0001555156512762115
41,237,5,0,0.0,0.0,0.43449149475208104,2.9904055040474998e-06,204800,0.0015438985851616873,0.00015513745989218061
43,239,2,0,0.0,0.0,0.6576280471103807,2.952824978724733e-06,204800,0.0015438985851616873,0.00015512806476084993
42,238,2,0,0.0,0.0,0.6576280471103807,9.6259985042646e-07,204800,0.0015438985851616873,0.00015463050847877536
44,240,1,0,0.0,0.0,0.7934567085261071,5.585373535899052e-07,204800,0.0015438985851616873,0.00015452949285456622
35,230,2,0,0.0,0.0,0.6576280471103807,5.551435219674257e-07,204800,0.0015438985851616873,0.0001545286443966606
48,244,3,0,0.0,0.0,0.5615060804490177,2.9251482175109904e-07,204800,0.0015438985851616873,0.00015446298722160653
37,233,2,0,0.0,0.0,0.6576280471103807,2.633453128342289e-07,204800,0.0015438985851616873,0.0001544556948443773
61,260,2,0,0.0,0.0,0.6576280471103807,2.0591265842417883e-07,204800,0.0015438985851616873,0.0001544413366807748
65,264,3,0,0.0,0.0,0.5615060804490177,4.2649861987776994e-08,204800,0.0015438985851616873,0.0001544005209816657
66,265,2,0,0.0,0.0,0.6576280471103807,1.3855437241971913e-08,204800,0.0015438985851616873,0.00015439332237547924
60,259,3,0,0.0,0.0,0.5615060804490177,0.0,204800,0.0015438985851616873,0.00015438985851616875
63,262,1,0,0.0,0.0,0.7934567085261071,0.0,204800,0.0015438985851616873,0.00015438985851616875
121,324,2,0,0.0,0.0,0.6576280471103807,0.0,204800,0.0015438985851616873,0.00015438985851616875
122,325,2,0,0.0,0.0,0.6576280471103807,0.0,204800,0.0015438985851616873,0.00015438985851616875
