repeat,spearman_vs_full,highest_risk_node,top5_jaccard_vs_full,top5_overlap_vs_full,top10_jaccard_vs_full,top10_overlap_vs_full,top20_jaccard_vs_full,top20_overlap_vs_full
54,0.8951318837956125,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.48148148148148145,0.65
55,0.8833163953490848,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.42857142857142855,0.6
56,0.9103598464207067,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.5384615384615384,0.7
57,0.8359759270294455,157,0.25,0.4,0.5384615384615384,0.7,0.5384615384615384,0.7
58,0.8539109936917648,76,0.25,0.4,0.25,0.4,0.48148148148148145,0.65
59,0.8841343832682982,157,0.1111111111111111,0.2,0.3333333333333333,0.5,0.6666666666666666,0.8
60,0.7957257087727146,53,0.25,0.4,0.6666666666666666,0.8,0.5384615384615384,0.7
61,0.8551565696515536,119,0.1111111111111111,0.2,0.25,0.4,0.42857142857142855,0.6
62,0.8623804233285612,119,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
63,0.8764887638997413,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6,0.75
64,0.904338810139148,119,0.25,0.4,0.17647058823529413,0.3,0.42857142857142855,0.6
65,0.8825227073138898,157,0.25,0.4,0.3333333333333333,0.5,0.6,0.75
66,0.847869787901114,157,0.25,0.4,0.5384615384615384,0.7,0.6,0.75
67,0.8839353685991902,157,0.25,0.4,0.25,0.4,0.48148148148148145,0.65
68,0.9444288496032259,157,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
69,0.8519509410216813,36,0.1111111111111111,0.2,0.3333333333333333,0.5,0.5384615384615384,0.7
70,0.9292167597918336,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6,0.75
71,0.8789146048800964,35,0.1111111111111111,0.2,0.17647058823529413,0.3,0.5384615384615384,0.7
72,0.8408166604167467,119,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
73,0.8719220205397661,157,0.1111111111111111,0.2,0.17647058823529413,0.3,0.48148148148148145,0.65
74,0.9362411524019747,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.48148148148148145,0.65
75,0.8461479500919932,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6,0.75
76,0.8262269054012986,115,0.42857142857142855,0.6,0.5384615384615384,0.7,0.3793103448275862,0.55
77,0.8862530097172705,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6,0.75
78,0.8365172452076615,119,0.42857142857142855,0.6,0.42857142857142855,0.6,0.48148148148148145,0.65
79,0.9115169319754589,157,0.25,0.4,0.3333333333333333,0.5,0.7391304347826086,0.85
80,0.9287020488202447,157,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.8
81,0.8957244035846976,157,0.25,0.4,0.25,0.4,0.5384615384615384,0.7
82,0.8593648699732722,157,0.1111111111111111,0.2,0.42857142857142855,0.6,0.48148148148148145,0.65
83,0.8487207884908974,157,0.6666666666666666,0.8,0.5384615384615384,0.7,0.48148148148148145,0.65
84,0.8617855475363287,157,0.25,0.4,0.3333333333333333,0.5,0.5384615384615384,0.7
85,0.8777710737893374,157,0.6666666666666666,0.8,0.42857142857142855,0.6,0.48148148148148145,0.65
86,0.8095681002099867,27,0.25,0.4,0.42857142857142855,0.6,0.48148148148148145,0.65
87,0.8796123172682394,115,0.1111111111111111,0.2,0.3333333333333333,0.5,0.6,0.75
88,0.8684559480446078,27,0.25,0.4,0.3333333333333333,0.5,0.3793103448275862,0.55
89,0.9219486565852432,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6666666666666666,0.8
90,0.8363918323684207,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.48148148148148145,0.65
91,0.8485959388620508,157,0.1111111111111111,0.2,0.42857142857142855,0.6,0.48148148148148145,0.65
92,0.8810957646723188,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.42857142857142855,0.6
93,0.8335617907000477,62,0.25,0.4,0.3333333333333333,0.5,0.42857142857142855,0.6
