latency_budget_ms,peak_memory_budget_bytes,method,selected_count,risk_reduction,risk_reduction_std,residual_failure_probability,mitigation_ratio,used_latency_ms,used_peak_extra_memory_bytes
1.0,4194304,ilp,4,0.002761314489174036,0.0,0.02505416898657792,0.09927256851678316,0.9912397570338105,1605632
1.0,4194304,greedy,4,0.0027613144891740363,0.0,0.02505416898657792,0.09927256851678318,0.9912397570338105,1605632
1.0,4194304,topk_dmr_compare_rerun,3,0.0017094006817065658,0.0,0.02610608279404539,0.061455005202290636,0.9984886358149943,3211264
1.0,4194304,topk_range_guard_rerun,1,0.0018178483185382183,0.0,0.02599763515721374,0.0653538278463835,0.984773397372357,0
1.0,4194304,random_dmr_mean,4,0.0010306787294172084,0.0003142573773851723,0.02678480474633475,0.03705413678377004,0.9548905236052873,1605632
2.0,4194304,ilp,5,0.006570149817347642,0.0,0.021245333658404315,0.23620476786158132,1.9974973366484265,1605632
2.0,4194304,greedy,5,0.006570149817347642,0.0,0.021245333658404315,0.23620476786158132,1.9974973366484265,1605632
2.0,4194304,topk_dmr_compare_rerun,4,0.0025138395619628663,0.0,0.02530164391378909,0.0903755479984483,1.9478206121430146,3211264
2.0,4194304,topk_range_guard_rerun,4,0.005908055792281195,0.0,0.021907427683470763,0.212401693374538,1.992761332909781,0
2.0,4194304,random_dmr_mean,3,0.0009313852155133581,0.0006602234001301123,0.0268840982602386,0.03348441584074171,1.954970902765362,1605632
5.0,4194304,ilp,11,0.011155178784888123,0.0,0.016660304690863832,0.401042059707954,4.998114751886951,3211264
5.0,4194304,greedy,11,0.01115517878488812,0.0,0.01666030469086384,0.4010420597079538,4.998114751886951,3211264
5.0,4194304,topk_dmr_compare_rerun,3,0.0023127185693677084,0.0,0.02550276490638425,0.08314500703839328,4.986056897202542,1605632
5.0,4194304,topk_range_guard_rerun,7,0.009367250469143946,0.0,0.01844823300660801,0.33676389185576483,4.991538660028796,0
5.0,4194304,random_dmr_mean,5,0.0012872160259039336,0.0007709337913855761,0.026528267449848025,0.046276960349298235,4.9212726738540455,3211264
10.0,4194304,ilp,21,0.015342265800730923,0.0,0.012473217675021034,0.5515728609968432,9.988454835977315,3211264
10.0,4194304,greedy,23,0.015294963526998958,0.0,0.012520519948752999,0.5498722875096629,9.979060332712388,3211264
10.0,4194304,topk_dmr_compare_rerun,8,0.005731534962822285,0.0,0.02208394851292967,0.2060555577909954,9.961481613467681,3211264
10.0,4194304,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,9.918368652941524,0
10.0,4194304,random_dmr_mean,7,0.0019566470478533647,0.0008666750472192293,0.02585883642789859,0.07034380867616644,9.921803984236174,3211264
20.0,4194304,ilp,30,0.018498008962354727,0.0,0.00931747451339723,0.6650256134674163,19.599675721350618,3211264
20.0,4194304,greedy,33,0.01784529646376118,0.0,0.009970187011990778,0.64155981611169,19.946137707909504,3211264
20.0,4194304,topk_dmr_compare_rerun,19,0.010206142629642416,0.0,0.01760934084610954,0.3669230714087563,19.88681454694937,3211264
20.0,4194304,topk_range_guard_rerun,20,0.013594039063840536,0.0,0.014221444411911421,0.4887220125327352,9.918368652941524,0
