latency_budget_ms,peak_memory_budget_bytes,method,selected_count,risk_reduction,risk_reduction_std,residual_failure_probability,mitigation_ratio,used_latency_ms,used_peak_extra_memory_bytes
1.0,4194304,ilp,5,0.0025340984793982045,0.0,0.025281384996353753,0.0911038803840061,0.9992995335269945,1605632
1.0,4194304,greedy,5,0.0025340984793982045,0.0,0.025281384996353753,0.0911038803840061,0.9992995335269944,1605632
1.0,4194304,topk_dmr_compare_rerun,3,0.0016088627304711549,0.0,0.026206620745280802,0.05784054524429442,0.9379509034772335,3211264
1.0,4194304,topk_range_guard_rerun,3,0.0018719894242903122,0.0,0.025943494051461645,0.0673002655489419,0.9693220912397262,0
1.0,4194304,random_dmr_mean,4,0.0009844282658406302,0.0003114044348648613,0.026831055209911327,0.035391377133487605,0.9894678749668042,1605632
2.0,4194304,ilp,5,0.006443471758807221,0.0,0.021372011716944736,0.23165053968680047,1.9903268125364892,1605632
2.0,4194304,greedy,5,0.006443471758807221,0.0,0.021372011716944736,0.23165053968680047,1.9903268125364892,1605632
2.0,4194304,topk_dmr_compare_rerun,3,0.0025138245319214205,0.0,0.025301658943830536,0.09037500765042741,1.9932828139506578,3211264
2.0,4194304,topk_range_guard_rerun,3,0.005805471644885912,0.0,0.022010011830866046,0.20871367020986026,1.9165964508040227,0
2.0,4194304,random_dmr_mean,4,0.0008831179808954934,0.0006837459411380736,0.026932365494856465,0.031749150852091,1.9784640834720806,1605632
5.0,4194304,ilp,11,0.010954087852375855,0.0,0.016861395623376102,0.39381259944394065,4.9939979055213435,3211264
5.0,4194304,greedy,11,0.010954087852375852,0.0,0.016861395623376105,0.39381259944394054,4.9939979055213435,3211264
5.0,4194304,topk_dmr_compare_rerun,3,0.0021116276368554412,0.0,0.025703855838896516,0.07591554677437999,4.981503426252457,1605632
5.0,4194304,topk_range_guard_rerun,7,0.009377723779799525,0.0,0.018437759695952433,0.3371404199382161,4.973301708148191,0
5.0,4194304,random_dmr_mean,5,0.001365271179422581,0.0008039411388686631,0.026450212296329375,0.04908313675772528,4.997150902421344,3211264
10.0,4194304,ilp,21,0.015092857011427482,0.0,0.012722626464324475,0.5426063158163195,9.986472940079786,3211264
10.0,4194304,greedy,21,0.015090825845309052,0.0,0.012724657630442905,0.5425332929576587,9.959912322933487,3211264
10.0,4194304,topk_dmr_compare_rerun,7,0.00573151993278084,0.0,0.022083963542971118,0.20605501744297453,9.998287401344427,3211264
10.0,4194304,topk_range_guard_rerun,18,0.013440162842747612,0.0,0.014375320633004346,0.4831899777857186,9.89570003408662,0
10.0,4194304,random_dmr_mean,5,0.0018611229180436658,0.0008453239399647797,0.025954360557708292,0.06690960161329185,9.94176385012905,3211264
20.0,4194304,ilp,30,0.01839745598107787,0.0,0.009418027494674089,0.6614106131613992,19.801838040807368,3211264
